Papel,Cotação,Tipo,Data últ cot,Empresa,Min 52 sem,Setor,Max 52 sem,Subsetor,Vol $ méd (2m),Valor de mercado,Últ balanço processado,Valor da firma,Nro. Ações,P/L,LPA,P/VP,VPA,P/EBIT,Marg. Bruta,PSR,Marg. EBIT,P/Ativos,Marg. Líquida,P/Cap. Giro,EBIT / Ativo,P/Ativ Circ Liq,ROIC,ROE,EV / EBITDA,Liquidez Corr,EV / EBIT,Div Br/ Patrim,Cres. Rec (5a),Giro Ativos,Ativo,Dív. Bruta,Disponibilidades,Dív. Líquida,Ativo Circulante,Patrim. Líq,Receita Líquida,Receita Líquida (3 meses),EBIT,EBIT (3 meses),Lucro Líquido,Lucro Líquido (3 meses),Div. Yield
IRBR3,47.85,ON NM,29/08/2025,IRBBRASIL RE ON NM,37.49,Previdência e Seguros,57.08,Seguradoras,31937900.0,3916190000.0,30/06/2025,-,81843000.0,-38.13,-1.26,0.75,63.63,4.83,0.6,0.66,13.7,0.25,-1.7,-,5.1,-,-,-2.0,-,-,-,-,224.0,0.38,15788600000.0,,,,,5207670000.0,5923850000.0,1303450000.0,810446000.0,189151000.0,-102719000.0,,
WIZC3,8.4,ON,29/08/2025,WIZ CO ON,4.96,Previdência e Seguros,8.4,Corretoras de Seguros,2912810.0,1343220000.0,30/06/2025,1440840000.0,159907000.0,7.27,1.16,2.09,4.02,1.96,61.8,0.99,50.5,0.55,24.9,-33.56,28.0,-2.16,34.9,28.8,1.8,0.93,2.11,0.63,12.0,0.55,2445100000.0,402390000.0,304768000.0,97622000.0,556281000.0,642431000.0,1355780000.0,358073000.0,684158000.0,185785000.0,184791000.0,49397000.0,3.0
BBSE3,32.82,ON NM,29/08/2025,BBSEGURIDADE ON NM,29.75,Previdência e Seguros,40.42,Seguradoras,210512000.0,65640000000.0,30/06/2025,-,2000000000.0,7.36,4.46,6.25,5.25,6.63,-,-,-,3.07,,-,46.3,-,-,85.0,-,-,-,-,-,-,21376900000.0,,,,,10494000000.0,,,9902650000.0,2635520000.0,8917140000.0,2415910000.0,13.0
CXSE3,14.1,ON NM,29/08/2025,CAIXA SEGURI ON NM,12.93,Previdência e Seguros,16.03,Seguradoras,57378200.0,42300000000.0,30/06/2025,41197000000.0,3000000000.0,9.76,1.44,3.17,4.44,-322.92,-,-,-,2.93,,66.37,-0.9,67.74,-1.0,32.5,-314.63,1.59,-314.5,,-,-,14423700000.0,10441000.0,1113400000.0,-1102960000.0,1717450000.0,13330700000.0,,,-130992000.0,-35135000.0,4334540000.0,1028410000.0,8.3
PSSA3,51.75,ON,29/08/2025,PORTO SEGURO SA ON,32.37,Previdência e Seguros,56.66,Seguradoras,144043000.0,33460800000.0,30/06/2025,23507100000.0,646586000.0,10.72,4.83,2.31,22.4,1.1,100.0,0.9,81.7,0.66,8.5,10.44,59.9,-4.01,74.4,21.5,0.76,1.13,0.77,-,17.8,0.73,50945000000.0,,9953740000.0,-9953740000.0,28063300000.0,14482200000.0,37343700000.0,10047800000.0,30516200000.0,8256430000.0,3120170000.0,878054000.0,3.4
NTCO3,10.8,ON NM,01/07/2025,GRUPO NATURA ON NM,8.98,Produtos de Uso Pessoal e de Limpeza,15.75,Produtos de Uso Pessoal,3758950.0,14845200000.0,30/06/2025,18861900000.0,1374560000.0,-2.09,-5.16,0.99,10.94,5.35,66.4,0.69,12.9,0.43,-33.0,1.94,8.0,-15.63,10.1,-47.1,5.58,1.68,6.8,0.42,-15.9,0.62,34864600000.0,6359120000.0,2342460000.0,4016660000.0,18871900000.0,15043700000.0,21462200000.0,4150830000.0,2775050000.0,759127000.0,-7091830000.0,194920000.0,
BOBR4,1.24,PN,29/08/2025,BOMBRIL SA PN,1.22,Produtos de Uso Pessoal e de Limpeza,2.9,Produtos de Limpeza,11257.0,323032000.0,30/09/2024,584855000.0,260510000.0,4.43,0.28,342.2,,1.58,41.0,0.21,13.2,0.35,4.7,-19.13,22.1,-0.76,33.3,7721.5,2.53,0.97,2.87,400.27,10.6,1.67,921921000.0,377859000.0,116036000.0,261823000.0,497143000.0,944000.0,1541150000.0,408163000.0,203998000.0,38191000.0,72891000.0,21603000.0,
ENJU3,0.96,ON NM,29/08/2025,ENJOEI ON NM,0.93,Programas e Serviços,1.69,Programas e Serviços,992189.0,196817000.0,30/06/2025,-1817740.0,205018000.0,-9.5,-0.1,0.64,1.49,-6.27,56.1,0.74,-11.8,0.47,-7.8,1.23,-7.5,1.54,-16.6,-6.8,-0.27,2.95,0.06,-,32.6,0.63,420928000.0,,198635000.0,-198635000.0,242259000.0,306081000.0,265548000.0,68656000.0,-31376000.0,-8585000.0,-20724000.0,-8067000.0,
NGRD3,26.7,ON NM,29/08/2025,NEOGRID ON NM,19.16,Programas e Serviços,33.5,Programas e Serviços,227807.0,244063000.0,30/06/2025,130708000.0,9140940.0,-7.95,-3.36,0.55,48.27,-8.44,58.1,0.88,-10.5,0.41,-11.1,2.03,-4.9,4.03,-6.8,-7.0,4.41,2.28,-4.52,0.04,4.3,0.46,594134000.0,18507000.0,131862000.0,-113355000.0,213419000.0,441259000.0,276262000.0,68634000.0,-28907000.0,-7900000.0,-30683000.0,-4514000.0,
WEST3,5.21,ON NM,29/08/2025,WESTWING ON NM,3.55,Programas e Serviços,9.2,Programas e Serviços,64860.0,57879700.0,30/06/2025,-41465300.0,11109300.0,-4.13,-1.26,0.26,19.7,-1.52,39.6,0.38,-24.8,0.2,-9.1,0.51,-12.9,0.61,-24.7,-6.4,1.88,3.0,1.09,0.04,-13.1,0.52,294382000.0,7761000.0,107106000.0,-99345000.0,170049000.0,218842000.0,153549000.0,34657000.0,-38072000.0,-7351000.0,-14019000.0,-2738000.0,
TRAD3,6.0,ON NM,29/08/2025,TC ON NM,2.43,Programas e Serviços,9.15,Programas e Serviços,215536.0,240126000.0,30/06/2025,216179000.0,40021000.0,-3.87,-1.55,1.28,4.67,-5.23,26.5,6.74,-128.8,1.05,-174.1,2.36,-20.1,2.41,-22.4,-33.2,-5.98,6.24,-4.71,,-28.7,0.16,228714000.0,27000.0,23974000.0,-23947000.0,121268000.0,186935000.0,35622000.0,7134000.0,-45894000.0,-9769000.0,-61979000.0,-425000.0,
TOKY3,1.04,ON,29/08/2025,GRUPO TOKY ON,0.88,Programas e Serviços,2.98,Programas e Serviços,714470.0,127674000.0,30/06/2025,128307000.0,122763000.0,-0.88,-1.18,472.74,,-4.53,50.1,0.14,-3.1,70.5,-18.8,-5527.73,-1554.6,-102.67,-1707.7,-53833.3,3.07,0.96,-4.56,2.43,3.0,503.1,1811000.0,656393.0,23004.0,633389.0,510080.0,270074.0,911112000.0,330221.0,-28154500.0,-30539.0,-145390000.0,-55709.0,
IFCM3,0.35,ON NM,29/08/2025,INFRACOMM ON NM,0.35,Programas e Serviços,3.66,Programas e Serviços,597881.0,31772400.0,30/06/2025,901713000.0,90778400.0,-0.13,-2.6,-0.16,-2.22,-0.02,30.3,0.03,-150.6,0.02,-24.9,0.13,-97.4,-0.03,-136.4,117.4,-0.67,1.51,-0.63,-4.82,10.8,0.65,1466250000.0,971265000.0,101324000.0,869941000.0,732429000.0,-201372000.0,947755000.0,181893000.0,-1427410000.0,-9572000.0,-236369000.0,-61420000.0,
CASH3,4.72,ON NM,29/08/2025,MELIUZ ON NM,2.56,Programas e Serviços,10.7,Programas e Serviços,18586000.0,532343000.0,30/06/2025,461018000.0,112785000.0,10.92,0.43,1.01,4.69,8.88,15.2,1.35,15.2,0.81,12.2,8.65,9.1,17.12,10.6,9.2,6.1,1.69,7.69,,17.5,0.6,655324000.0,144000.0,71469000.0,-71325000.0,150681000.0,528901000.0,393184000.0,97820000.0,59939000.0,7366000.0,48760000.0,7368000.0,41.3
BMOB3,19.9,ON NM,29/08/2025,BEMOBI TECH ON NM,12.38,Programas e Serviços,22.75,Programas e Serviços,7890860.0,1703610000.0,30/06/2025,1230170000.0,85608400.0,13.53,1.47,1.51,13.17,13.17,24.1,1.08,8.2,1.05,8.1,2.52,8.0,2.86,12.9,11.2,6.2,2.65,9.51,0.02,51.1,0.97,1620650000.0,19002000.0,492436000.0,-473434000.0,1084740000.0,1127180000.0,1577270000.0,408524000.0,129363000.0,36046000.0,125958000.0,33233000.0,8.5
TOTS3,43.1,ON NM,29/08/2025,TOTVS ON NM,25.95,Programas e Serviços,44.11,Programas e Serviços,130715000.0,25834200000.0,30/06/2025,25432700000.0,599402000.0,30.06,1.43,5.28,8.17,12.21,69.9,4.59,37.6,2.88,15.6,14.15,23.6,-44.7,31.8,17.5,10.35,2.36,12.02,0.35,17.9,0.63,8962550000.0,1692700000.0,2094240000.0,-401540000.0,3169360000.0,4897170000.0,5631210000.0,1488070000.0,2115390000.0,546209000.0,859357000.0,188718000.0,1.2
REAG3,2.96,ON NM,29/08/2025,REAGINVEST ON NM,2.4,Programas e Serviços,4.13,Programas e Serviços,62559.0,417336000.0,30/09/2024,124164000.0,140992000.0,31.36,0.09,1.42,2.08,-21.95,83.4,6.86,-31.2,1.33,21.9,1.45,-6.1,1.46,-155.9,4.5,-8.94,16.47,-6.53,,1.7,0.19,313039000.0,725000.0,293897000.0,-293172000.0,305396000.0,293687000.0,60878000.0,14028000.0,-19012000.0,-5269000.0,13306000.0,3821000.0,
LVTC3,3.72,ON NM,29/08/2025,WDC NETWORKS ON NM,2.02,Programas e Serviços,3.93,Programas e Serviços,561736.0,236077000.0,30/06/2025,104108000.0,63461500.0,33.91,0.11,0.37,10.16,1.42,26.9,0.27,19.1,0.16,0.8,0.7,11.6,-2.86,13.6,1.1,0.29,1.9,0.63,-,-8.2,0.61,1438120000.0,,131969000.0,-131969000.0,710300000.0,644725000.0,871012000.0,222235000.0,166416000.0,12710000.0,6962000.0,-16803000.0,5.1
LWSA3,4.12,ON NM,29/08/2025,LOCAWEB ON NM,2.55,Programas e Serviços,4.46,Programas e Serviços,24334500.0,2331920000.0,30/06/2025,2068150000.0,565999000.0,77.68,0.05,0.85,4.87,16.93,47.6,1.63,9.6,0.61,2.1,10.72,3.6,25.66,4.0,1.1,7.53,1.23,15.01,0.03,22.2,0.37,3831460000.0,81473000.0,345238000.0,-263765000.0,1168230000.0,2754100000.0,1433130000.0,370776000.0,137748000.0,38201000.0,30018000.0,15808000.0,3.0
CRPG3,17.0,ON,22/08/2025,CRISTAL ON,15.61,Químicos,28.58,Químicos Diversos,1001.0,493323000.0,30/06/2025,397431000.0,29019000.0,-74.05,-0.23,0.84,20.22,-20.12,3.9,0.67,-3.3,0.54,-0.9,1.39,-2.7,1.99,-3.7,-1.1,65.21,2.66,-16.21,0.01,-10.3,0.81,907091000.0,8003000.0,103895000.0,-95892000.0,567957000.0,586901000.0,732145000.0,170897000.0,-24522000.0,-8576000.0,-6662000.0,7376000.0,
CRPG6,16.0,PNB,15/08/2025,CRISTAL PNB,15.0,Químicos,28.99,Químicos Diversos,1169.0,464304000.0,30/06/2025,368412000.0,29019000.0,-69.69,-0.23,0.79,20.22,-18.93,3.9,0.63,-3.3,0.51,-0.9,1.31,-2.7,1.87,-3.7,-1.1,60.45,2.66,-15.02,0.01,-10.3,0.81,907091000.0,8003000.0,103895000.0,-95892000.0,567957000.0,586901000.0,732145000.0,170897000.0,-24522000.0,-8576000.0,-6662000.0,7376000.0,
CRPG5,14.64,PNA,29/08/2025,CRISTAL PNA,14.0,Químicos,29.2,Químicos Diversos,39506.0,424838000.0,30/06/2025,328946000.0,29019000.0,-63.77,-0.23,0.72,20.22,-17.32,3.9,0.58,-3.3,0.47,-0.9,1.2,-2.7,1.71,-3.7,-1.1,53.97,2.66,-13.41,0.01,-10.3,0.81,907091000.0,8003000.0,103895000.0,-95892000.0,567957000.0,586901000.0,732145000.0,170897000.0,-24522000.0,-8576000.0,-6662000.0,7376000.0,
BRKM3,9.97,ON N1,29/08/2025,BRASKEM ON N1,8.49,Químicos,20.35,Petroquímicos,211865.0,7948160000.0,30/06/2025,44213200000.0,797208000.0,-1.37,-7.29,-2.09,-4.77,-26.94,6.5,0.1,-0.4,0.09,-8.4,1.51,-0.3,-0.12,-0.5,152.7,9.68,1.21,-149.88,-12.24,-5.7,0.85,91303000000.0,46569000000.0,10304000000.0,36265000000.0,30743000000.0,-3805000000.0,77733000000.0,17857000000.0,-295000000.0,-958000000.0,-5809000000.0,-267000000.0,
BRKM5,9.37,PNA N1,29/08/2025,BRASKEM PNA N1,7.64,Químicos,20.49,Petroquímicos,36080600.0,7469840000.0,30/06/2025,43734800000.0,797208000.0,-1.29,-7.29,-1.96,-4.77,-25.32,6.5,0.1,-0.4,0.08,-8.4,1.42,-0.3,-0.12,-0.5,152.7,9.58,1.21,-148.25,-12.24,-5.7,0.85,91303000000.0,46569000000.0,10304000000.0,36265000000.0,30743000000.0,-3805000000.0,77733000000.0,17857000000.0,-295000000.0,-958000000.0,-5809000000.0,-267000000.0,
BRKM6,7.3,PNB N1,29/08/2025,BRASKEM PNB N1,6.82,Químicos,14.0,Petroquímicos,2034.0,5819620000.0,30/06/2025,42084600000.0,797208000.0,-1.0,-7.29,-1.53,-4.77,-19.73,6.5,0.07,-0.4,0.06,-8.4,1.1,-0.3,-0.09,-0.5,152.7,9.22,1.21,-142.66,-12.24,-5.7,0.85,91303000000.0,46569000000.0,10304000000.0,36265000000.0,30743000000.0,-3805000000.0,77733000000.0,17857000000.0,-295000000.0,-958000000.0,-5809000000.0,-267000000.0,
FHER3,4.05,ON NM,29/08/2025,Fer Heringer ON NM,3.2,Químicos,9.3,Fertilizantes e Defensivos,65671.0,218121000.0,30/06/2025,-59091200.0,53857000.0,-0.34,-11.83,-0.2,-20.73,-0.92,3.3,0.05,-5.3,0.06,-14.2,-0.55,-7.0,-0.11,-23.8,57.0,0.37,0.87,0.25,-0.03,8.5,1.32,3396450000.0,38097000.0,315309000.0,-277212000.0,2547520000.0,-1116520000.0,4499360000.0,700818000.0,-237133000.0,-99166000.0,-636885000.0,-28871000.0,
DEXP3,8.34,ON,29/08/2025,DEXXOS PAR ON,7.05,Químicos,9.56,Petroquímicos,854660.0,911654000.0,30/06/2025,921527000.0,109311000.0,5.52,1.51,0.9,9.28,5.65,16.8,0.42,7.4,0.58,7.6,1.25,10.2,2.01,13.0,16.3,4.73,3.52,5.71,0.23,7.5,1.38,1577580000.0,237182000.0,227309000.0,9873010.0,1015990000.0,1014220000.0,2184040000.0,597308000.0,161380000.0,37829000.0,165138000.0,38904000.0,6.3
DEXP4,8.35,PN,29/08/2025,DEXXOS PAR PN,7.23,Químicos,9.62,Petroquímicos,33688.0,912747000.0,30/06/2025,922620000.0,109311000.0,5.53,1.51,0.9,9.28,5.66,16.8,0.42,7.4,0.58,7.6,1.25,10.2,2.02,13.0,16.3,4.74,3.52,5.72,0.23,7.5,1.38,1577580000.0,237182000.0,227309000.0,9873010.0,1015990000.0,1014220000.0,2184040000.0,597308000.0,161380000.0,37829000.0,165138000.0,38904000.0,6.4
NUTR3,2.8,ON,29/08/2025,NUTRIPLANT ON,2.73,Químicos,4.87,Fertilizantes e Defensivos,12583.0,37083200.0,30/06/2025,46693200.0,13244000.0,6.52,0.43,0.86,3.27,6.87,14.7,0.16,2.3,0.27,2.5,1.11,3.9,5.18,5.7,13.1,7.48,1.5,8.66,0.36,19.9,1.68,136774000.0,15426000.0,5816000.0,9610000.0,100668000.0,43263000.0,229888000.0,66161000.0,5394000.0,-661000.0,5687000.0,574000.0,
UNIP3,56.61,ON,29/08/2025,UNIPAR PARTICIPAÇÕES SA ON,38.0,Químicos,56.61,Químicos Diversos,458069.0,6406720000.0,30/06/2025,7464350000.0,113173000.0,8.05,7.03,2.28,24.83,7.06,29.4,1.13,16.1,0.85,14.0,3.15,12.0,-3.92,16.8,28.3,6.03,2.96,8.22,1.0,-2.3,0.75,7539380000.0,2805160000.0,1747530000.0,1057630000.0,3075520000.0,2809930000.0,5654920000.0,1273920000.0,907847000.0,228200000.0,795440000.0,233228000.0,14.1
UNIP5,62.1,PNA,28/08/2025,UNIPAR PARTICIPAÇÕES SA PNA,39.78,Químicos,62.1,Químicos Diversos,12694.0,7028040000.0,30/06/2025,8085670000.0,113173000.0,8.84,7.03,2.5,24.83,7.74,29.4,1.24,16.1,0.93,14.0,3.45,12.0,-4.3,16.8,28.3,6.53,2.96,8.91,1.0,-2.3,0.75,7539380000.0,2805160000.0,1747530000.0,1057630000.0,3075520000.0,2809930000.0,5654920000.0,1273920000.0,907847000.0,228200000.0,795440000.0,233228000.0,14.1
UNIP6,64.73,PNB,29/08/2025,UNIPAR PARTICIPAÇÕES SA PNB,37.81,Químicos,64.73,Químicos Diversos,8965690.0,7325690000.0,30/06/2025,8383310000.0,113173000.0,9.21,7.03,2.61,24.83,8.07,29.4,1.3,16.1,0.97,14.0,3.6,12.0,-4.48,16.8,28.3,6.77,2.96,9.23,1.0,-2.3,0.75,7539380000.0,2805160000.0,1747530000.0,1057630000.0,3075520000.0,2809930000.0,5654920000.0,1273920000.0,907847000.0,228200000.0,795440000.0,233228000.0,13.5
VITT3,5.09,ON NM,29/08/2025,VITTIA ON NM,4.25,Químicos,6.08,Fertilizantes e Defensivos,848237.0,765098000.0,30/06/2025,912603000.0,150314000.0,11.34,0.45,1.27,4.0,9.4,32.5,0.95,10.1,0.84,8.4,2.33,8.9,3.46,9.9,11.2,8.7,2.63,11.21,0.35,4.4,0.88,910741000.0,211112000.0,63607000.0,147505000.0,530450000.0,601557000.0,802047000.0,99060000.0,81376000.0,-30297000.0,67493000.0,-23010000.0,6.1
ALPK3,2.98,ON NM,29/08/2025,ESTAPAR ON NM,2.12,Serviços Diversos,3.74,Serviços Diversos,363017.0,653531000.0,30/06/2025,1892850000.0,219306000.0,-187.42,-0.02,1.86,1.6,1.57,32.6,0.38,24.2,0.25,0.2,-8.33,15.9,-0.39,19.0,-1.0,2.85,0.88,4.56,4.45,25.6,0.66,2606990000.0,1563000000.0,323674000.0,1239320000.0,558443000.0,350870000.0,1716680000.0,461510000.0,415462000.0,65956000.0,-3487000.0,4811000.0,
DTCY3,2.9,ON,11/08/2025,DTCOM ON,2.8,Serviços Diversos,5.09,Serviços Diversos,505.0,32279900.0,30/06/2025,28810900.0,11131000.0,-36.98,-0.08,47.96,0.06,-39.66,29.0,4.88,-12.3,5.28,-13.2,13.92,-13.3,215.2,-32.5,-129.7,-201.48,1.71,-35.39,-,-12.2,1.08,6110000.0,,3469000.0,-3469000.0,5587000.0,673000.0,6612000.0,1884000.0,-814000.0,-248000.0,-873000.0,-465000.0,
CTAX3,1.11,ON,29/08/2025,CONTAX ON,1.01,Serviços Diversos,1.65,Serviços Diversos,5751.0,29648100.0,30/06/2025,178511000.0,26710000.0,-0.21,-5.23,0.28,3.9,-1.08,13.5,0.07,-6.7,0.03,-33.8,-0.1,-2.4,-0.04,-2.7,-133.9,18.6,0.38,-6.49,2.21,-24.6,0.37,1123710000.0,230301000.0,81438000.0,148863000.0,181230000.0,104280000.0,412780000.0,112241000.0,-27508000.0,17099000.0,-139583000.0,-3072000.0,
SEQL3,0.97,ON NM,29/08/2025,SEQUOIA LOG ON NM,0.94,Serviços Diversos,6.39,Serviços Diversos,458630.0,48802200.0,31/12/2024,1034060000.0,50311600.0,-0.04,-21.75,-0.06,-15.07,-0.07,-3.3,0.06,-84.8,0.04,-166.2,-0.08,-52.9,-0.02,-75.8,144.3,-2.03,0.24,-1.59,-1.33,-11.6,0.62,1232160000.0,1007110000.0,21853000.0,985260000.0,186901000.0,-758374000.0,769016000.0,194622000.0,-652161000.0,-295070000.0,-1094260000.0,-575775000.0,
VLID3,20.71,ON NM,29/08/2025,VALID ON NM,18.99,Serviços Diversos,28.02,Serviços Diversos,5788690.0,1694820000.0,30/06/2025,1755690000.0,81836000.0,6.03,3.43,0.97,21.29,5.03,34.0,0.78,15.6,0.59,13.1,1.79,11.8,5.67,15.5,16.1,3.98,3.04,5.21,0.33,0.6,0.75,2863660000.0,573385000.0,512519000.0,60866000.0,1412080000.0,1742330000.0,2159640000.0,490099000.0,337142000.0,63624000.0,280878000.0,54054000.0,10.9
CSUD3,18.9,ON,29/08/2025,CSU DIGITAL ON,13.67,Serviços Diversos,18.9,Serviços Diversos,635409.0,790020000.0,30/06/2025,769947000.0,41800000.0,8.53,2.22,1.6,11.8,6.44,42.1,1.33,20.7,1.11,15.6,21.69,17.3,-75.85,20.9,18.8,4.17,1.22,6.28,0.12,4.6,0.84,708924000.0,57980000.0,78053000.0,-20073000.0,205453000.0,493056000.0,592008000.0,154705000.0,122690000.0,31364000.0,92604000.0,23680000.0,6.0
GGPS3,17.28,ON NM,29/08/2025,GPS ON NM,12.43,Serviços Diversos,18.77,Serviços Diversos,42111400.0,11703400000.0,30/06/2025,13957800000.0,677281000.0,18.02,0.96,3.13,5.52,9.0,14.5,0.7,7.8,0.82,4.0,2.79,9.1,-3.75,11.7,17.4,8.02,2.33,10.74,1.33,27.3,1.17,14217100000.0,4953750000.0,2699320000.0,2254430000.0,7341600000.0,3737480000.0,16611900000.0,4298370000.0,1300100000.0,348033000.0,649641000.0,121699000.0,1.9
PRNR3,15.3,ON NM,29/08/2025,PRINER ON NM,11.68,Serviços Diversos,17.69,Serviços Diversos,5619390.0,714831000.0,30/06/2025,1077070000.0,46721000.0,65.07,0.24,2.1,7.28,6.36,22.0,0.51,8.0,0.5,2.3,1.72,7.9,-2.71,11.0,3.2,6.11,2.06,9.58,2.15,42.9,0.99,1429340000.0,730136000.0,367896000.0,362240000.0,806837000.0,340311000.0,1409630000.0,361894000.0,112454000.0,21538000.0,10986000.0,-2092000.0,0.3
PDTC3,1.06,ON,29/08/2025,PADTEC ON,0.97,Serviços Financeiros Diversos,2.11,Gestão de Recursos e Investimentos,32932.0,84238200.0,30/06/2025,323412000.0,79470000.0,-4.74,-0.22,0.71,1.48,7.36,34.5,0.27,3.6,0.13,-5.6,0.34,1.8,-0.6,2.1,-15.1,9.13,2.8,28.27,2.59,0.2,0.49,644043000.0,305679000.0,66505000.0,239174000.0,385604000.0,117903000.0,317187000.0,73009000.0,11439000.0,1900000.0,-17759000.0,-7906000.0,
GPIV33,4.42,DR3,11/08/2025,GP INVESTMENTS. LTD DR3,3.52,Serviços Financeiros Diversos,5.28,Gestão de Recursos e Investimentos,44508.0,299388000.0,30/06/2025,-70554800.0,67734900.0,,,0.23,19.47,-2.36,100.0,-6.07,257.3,0.12,-,0.89,-5.1,2.57,-6.1,-,0.56,3.34,0.56,0.03,-41.0,-0.02,2503710000.0,33353000.0,403296000.0,-369943000.0,478527000.0,1318490000.0,-49341000.0,16591000.0,-126963000.0,16591000.0,68611000.0,,
B3SA3,12.98,ON,29/08/2025,B3 ON,9.02,Serviços Financeiros Diversos,14.88,Serviços Financeiros Diversos,400156000.0,68359200000.0,30/06/2025,68275800000.0,5266500000.0,14.2,0.91,3.46,3.75,10.76,90.6,6.34,58.9,1.45,44.7,6.73,13.5,-6.3,19.8,24.4,10.11,2.62,10.75,0.74,1.0,0.23,47031000000.0,14538100000.0,14621500000.0,-83344400.0,16426800000.0,19736100000.0,10782100000.0,2745800000.0,6353300000.0,1697950000.0,4814670000.0,1325650000.0,2.3
CSNA3,7.61,ON,29/08/2025,CSN ON,6.77,Siderurgia e Metalurgia,12.66,Siderurgia,67549600.0,10091600000.0,30/06/2025,42502000000.0,1326090000.0,-4.47,-1.7,0.73,10.49,1.78,26.3,0.23,12.7,0.1,-3.8,1.13,5.6,-0.2,7.6,-16.2,4.39,1.35,7.48,3.71,-0.3,0.44,101071000000.0,51567000000.0,19156600000.0,32410400000.0,34699800000.0,13904000000.0,44693600000.0,10693300000.0,5684420000.0,1229560000.0,-2258520000.0,-166000000.0,7.2
PMAM3,1.63,ON,29/08/2025,PARANAPANEMA SA ON,0.78,Siderurgia e Metalurgia,2.44,Artefatos de Cobre,418723.0,132736000.0,30/06/2025,5375620000.0,81433000.0,-0.09,-18.84,-0.02,-81.76,-0.52,-30.9,0.25,-47.0,0.09,-283.9,-0.02,-16.3,-0.02,-29.8,23.0,-31.94,0.05,-21.16,-0.79,-47.3,0.35,1559820000.0,5280120000.0,37239000.0,5242880000.0,342941000.0,-6658140000.0,540379000.0,142677000.0,-254032000.0,-59966000.0,-1534080000.0,-257487000.0,
MGEL4,5.09,PN N1,29/08/2025,MANGELS PN N1,3.96,Siderurgia e Metalurgia,12.3,Artefatos de Ferro e Aço,14573.0,29436600.0,30/06/2025,577504000.0,5783210.0,4.77,1.07,1.42,3.6,0.37,12.3,0.03,7.9,0.04,0.6,0.48,11.0,-0.07,12.5,29.6,5.72,1.27,7.26,27.29,5.6,1.39,721065000.0,567592000.0,19525000.0,548067000.0,289179000.0,20798000.0,1004280000.0,268368000.0,79548000.0,22310000.0,6165000.0,12668000.0,
GOAU3,9.38,ON N1,29/08/2025,METALÚRGICA GERDAU ON N1,7.93,Siderurgia e Metalurgia,11.62,Siderurgia,341455.0,9320960000.0,30/06/2025,18423500000.0,993706000.0,8.28,1.13,0.48,19.5,1.47,12.4,0.13,9.2,0.11,4.8,0.43,7.3,5.74,8.7,5.8,1.89,2.89,2.91,0.93,-0.5,0.8,86914300000.0,18090400000.0,8987790000.0,9102570000.0,33366500000.0,19373900000.0,69101700000.0,17525700000.0,6325590000.0,1470230000.0,1125360000.0,299529000.0,3.7
FESA4,6.44,PN,29/08/2025,FERBASA PN,6.05,Siderurgia e Metalurgia,8.16,Siderurgia,3654170.0,2274450000.0,30/06/2025,1600280000.0,353175000.0,8.35,0.77,0.68,9.54,12.94,17.4,0.95,7.3,0.53,11.4,1.78,4.1,2.55,5.5,8.1,3.53,3.46,9.11,0.09,1.4,0.56,4276430000.0,297751000.0,971918000.0,-674167000.0,1797890000.0,3369260000.0,2394480000.0,639441000.0,175754000.0,34225000.0,272489000.0,18616000.0,7.8
GOAU4,9.46,PN N1,29/08/2025,METALÚRGICA GERDAU PN N1,7.68,Siderurgia e Metalurgia,11.63,Siderurgia,55621200.0,9400460000.0,30/06/2025,18503000000.0,993706000.0,8.35,1.13,0.49,19.5,1.49,12.4,0.14,9.2,0.11,4.8,0.43,7.3,5.79,8.7,5.8,1.89,2.89,2.93,0.93,-0.5,0.8,86914300000.0,18090400000.0,8987790000.0,9102570000.0,33366500000.0,19373900000.0,69101700000.0,17525700000.0,6325590000.0,1470230000.0,1125360000.0,299529000.0,3.7
GGBR3,15.16,ON N1,29/08/2025,GERDAU SA ON N1,13.44,Siderurgia e Metalurgia,19.73,Siderurgia,372300.0,30529400000.0,30/06/2025,39645900000.0,2013810000.0,9.34,1.62,0.56,27.27,4.82,12.4,0.44,9.2,0.35,4.8,1.4,7.3,19.36,8.8,6.0,4.05,2.89,6.25,0.33,-0.5,0.8,86854100000.0,18090400000.0,8973850000.0,9116510000.0,33306900000.0,54923000000.0,69101700000.0,17525700000.0,6338920000.0,1473630000.0,3269200000.0,856286000.0,4.4
GGBR4,16.66,PN N1,29/08/2025,GERDAU SA PN N1,13.79,Siderurgia e Metalurgia,20.7,Siderurgia,149853000.0,33550100000.0,30/06/2025,42666600000.0,2013810000.0,10.26,1.62,0.61,27.27,5.29,12.4,0.49,9.2,0.39,4.8,1.54,7.3,21.27,8.8,6.0,4.36,2.89,6.73,0.33,-0.5,0.8,86854100000.0,18090400000.0,8973850000.0,9116510000.0,33306900000.0,54923000000.0,69101700000.0,17525700000.0,6338920000.0,1473630000.0,3269200000.0,856286000.0,4.0
